['[CLS]', 'In', 'der', 'homologen', 'Rekombinationsreparatur', 'veranlasst', 'RecA', 'in', 'Verbindung', 'mit', 'einer', 'Reihe', 'weiterer', 'Proteine', 'die', 'Auflösung', 'der', 'angehaltenen', 'Replikationsgabel', '[SEP]']	[0.03391502025220372, 0.0236765361447741, 0.026401108295070797, 0.06149405666023232, 0.17688084658036893, 0.061176472344394064, 0.07732034813439312, 0.026933881691556305, 0.030914709551635465, 0.02725574902222353, 0.02660020694063489, 0.0282618593989142, 0.02674181660522231, 0.058785799718129736, 0.02700446975203228, 0.03102698273248396, 0.026672708485649968, 0.0818944816578783, 0.1133086169080402, 0.03373432912416182]
['[CLS]', 'Kommt', 'der', 'Replikationskomplex', 'an', 'eine', 'schadhafte', 'DNA-Stelle', 'löst', 'er', 'sich', 'und', 'überspringt', 'den', 'Schaden', 'um', 'an', 'anderer', 'Stelle', 'fortzufahren', '[SEP]']	[0.038026819589279066, 0.034664395664329786, 0.028479682772904896, 0.1014144626817168, 0.029347111391284115, 0.028224450787862586, 0.09243266711882114, 0.0948743999620344, 0.037365455736643856, 0.031426031117782915, 0.031620139285068495, 0.030757114300435817, 0.10125709385829734, 0.02925370951175692, 0.03608563728530312, 0.02650055117592681, 0.028461135009291736, 0.03136174978204495, 0.030259922243423536, 0.1004423552538619, 0.03774511547192977]
['[CLS]', 'Es', 'entsteht', 'eine', 'Replikationslücke', 'im', 'Tochterstrang', 'die', 'über', '800', 'Basen', 'umfassen', 'kann', '[SEP]']	[0.06074027541172651, 0.04080664463071164, 0.05884899339395829, 0.044251786259642406, 0.20233306119107372, 0.044973914425106995, 0.1531377199213209, 0.0487306073652652, 0.044344182951882735, 0.050801870952644476, 0.08984899971477012, 0.053465787330605655, 0.0478843952028272, 0.05983176124846414]
['[CLS]', 'Bei', 'der', 'rekombinatorischen', 'Reparatur', 'bindet', 'das', 'RecA-Protein', 'an', 'die', 'Einzelstrang-DNA', '-', 'Enden', 'links', 'und', 'rechts', 'der', 'Replikationslücke', 'und', 'sucht', 'die', 'Schwesterchromatide', 'oder', 'das', 'homologe', 'Chromosom', 'nach', 'homologen', 'Sequenzen', 'ab', '[SEP]']	[0.02156060590731033, 0.016403189320209344, 0.017181755580168163, 0.06065894135757504, 0.021300976712421836, 0.03837312721293511, 0.016619897629951162, 0.08901642282235198, 0.016444959908806553, 0.01767306134462881, 0.0924388667709403, 0.01715524445134089, 0.019720261514136035, 0.02026255770645628, 0.01849237013663852, 0.01895450551115718, 0.017335920630816803, 0.0770192570976207, 0.01807738231583322, 0.020651604892311746, 0.017041168462107844, 0.08937185561194791, 0.018541697017635986, 0.01660684116502376, 0.04094102279877261, 0.05396261332603302, 0.015324801092843912, 0.03939837129429531, 0.03707626372922959, 0.014893584021911233, 0.021500872656588912]
['[CLS]', 'Ist', 'eine', 'solche', 'Stelle', 'gefunden', 'dringt', 'der', 'Komplex', 'in', 'die', 'Doppelhelix', 'ein', 'verdrängt', 'den', 'homologen', 'und', 'bindet', 'den', 'komplementären', 'Strang', '[SEP]']	[0.03686020275371866, 0.030060083480219678, 0.027760461247027995, 0.03157619327173461, 0.029550038325190185, 0.03194973124841489, 0.06510895906477993, 0.028889999382558557, 0.033444343495790965, 0.029462930461960125, 0.029639884315622093, 0.09123206466888706, 0.02746263404235222, 0.10199056148631973, 0.02792826853898703, 0.06652891423033735, 0.030138443709703935, 0.06299815850390666, 0.02746518820470495, 0.09474355175009011, 0.058560398577155455, 0.03664898924053779]
['[CLS]', 'Dieser', 'dient', 'dann', 'als', 'Matrize', 'zum', 'Auffüllen', 'der', 'Replikationslücke', '[SEP]']	[0.07359724146876673, 0.0537209063895277, 0.07011322325656663, 0.05301816145492265, 0.05474444487876663, 0.16908871920263338, 0.05374392385685095, 0.11098193082497278, 0.05426118029879111, 0.23477695012072444, 0.07195331824747703]
['[CLS]', 'Der', 'verdrängte', 'Strang', 'paart', 'sich', 'mit', 'dem', 'Strang', 'der', 'den', 'DNA-Schaden', 'aufweist', '[SEP]']	[0.057608576080411804, 0.04048322666780105, 0.1541089307344266, 0.09076133445033789, 0.09238884005694566, 0.0440774607175632, 0.04490343339116517, 0.041373386549222374, 0.09262688653129031, 0.04684358116874794, 0.04394318033687226, 0.14293145311259242, 0.05116215174498769, 0.05678755845763563]
['[CLS]', 'Durch', 'Endonuklease-Schnitte', 'und', 'anschließende', 'Ligation', 'bilden', 'sich', 'letztendlich', 'wieder', 'zwei', 'komplette', 'Doppelhelices', 'aus', '[SEP]']	[0.05061998387785496, 0.036177479762603, 0.2798298855285891, 0.04145292423217595, 0.047589905291306, 0.08615367624449291, 0.04126291569695004, 0.03941937008457511, 0.04179397747509731, 0.03827593552782261, 0.03667723250049274, 0.04891064476783588, 0.12674270471393348, 0.035063509700369054, 0.05002985459590189]
['[CLS]', 'Zu', 'beachten', 'ist', 'dass', 'der', 'ursprüngliche', 'DNA-Schaden', 'bei', 'dieser', 'Reparatur', 'nicht', 'behoben', 'wird', 'sondern', 'nur', 'die', 'Lücke', 'im', 'Tochterstrang', '[SEP]']	[0.04751383038719003, 0.0305129474796642, 0.046415758225768364, 0.03775088861989889, 0.04206180313042631, 0.036433264358588284, 0.04187502107659866, 0.12415447544715902, 0.037508494096478516, 0.035882305104724704, 0.04502465521626168, 0.03734404524306575, 0.041569657575268495, 0.03914156832382479, 0.04414169902949274, 0.036493904704611266, 0.03791214203801809, 0.04183691351474272, 0.035271797717784145, 0.11415133548652236, 0.047003493223910994]
['[CLS]', 'In', 'Hefen', 'und', 'höheren', 'Eukaryoten', 'ist', 'dieses', 'System', 'in', 'ähnlicher', 'Form', 'ebenfalls', 'vorhanden', '[SEP]']	[0.06497789313976908, 0.045499784853470726, 0.09963310918575892, 0.053029776954594106, 0.05473248936377499, 0.20086157722916437, 0.05393733965923158, 0.05112764161732125, 0.05416691105064291, 0.051490984787592266, 0.05586165351533133, 0.04987071148672279, 0.04708695960973377, 0.05389166341653886, 0.06383150413035303]
['[CLS]', 'Wurzeln', 'entziehen', 'dem', 'Boden', 'Wasser', 'aber', 'sie', 'nehmen', 'auch', 'essenzielle', 'Mineralstoffe', 'auf', '[SEP]']	[0.07224076659534195, 0.05686292696687228, 0.06929040643309245, 0.05097515934857137, 0.0575341694701733, 0.057735286358298804, 0.05385697662000723, 0.05164450330692933, 0.05832514415765545, 0.05260697029090387, 0.18285098230115898, 0.1161217116244698, 0.04918456589465708, 0.07077043063186807]
['[CLS]', 'Böden', 'sind', 'heterogen', 'und', 'weisen', 'Unterschiede', 'auf', 'kleinem', 'Raum', 'auf', '[SEP]']	[0.08318893471712878, 0.06770599470769281, 0.05929592707921236, 0.184790957670549, 0.06737224077780826, 0.07797531031439635, 0.07114033402293263, 0.0634685366056393, 0.12126224543318204, 0.062392104959248455, 0.0602294135125876, 0.08117800019962244]
['[CLS]', 'Wurzeln', 'die', 'durch', 'den', 'Boden', 'wachsen', 'können', 'auf', 'Regionen', 'treffen', 'die', 'sich', 'im', 'Wasser-und', 'Mineralstoffgehalt', 'unterscheiden', '[SEP]']	[0.05411094135341097, 0.04722511272749641, 0.0432469837057439, 0.04266551803291026, 0.03591322351688552, 0.045505826195753725, 0.05117318409763705, 0.04507915811925668, 0.03963701415790025, 0.045274409203234854, 0.05235525856448972, 0.04461793955934618, 0.04407963928861623, 0.0422894926177406, 0.1284064550692629, 0.13588314937612686, 0.049181760689722666, 0.053354933724465196]
['[CLS]', 'In', 'den', 'besser', 'versorgten', 'Regionen', 'sind', 'Wurzeln', 'oft', 'stark', 'verzweigt', '[SEP]']	[0.08779652011271055, 0.06554691986551563, 0.06541205731294801, 0.06989946974249124, 0.13816098175657118, 0.0711461896972834, 0.06853058480708903, 0.07464620064770096, 0.0695328352557578, 0.0628830327836266, 0.13988087240507185, 0.08656433561323384]
['[CLS]', 'Für', 'die', 'Aufnahme', 'mineralischer', 'Nährstoffe', 'ist', 'die', 'Wurzelarchitektur', 'von', 'ganz', 'besonderer', 'Bedeutung', 'weil', 'sich', 'unterschiedliche', 'Mineralstoffe', 'ganz', 'verschieden', 'verhalten', 'und', 'durch', 'verschiedenartige', 'Kräfte', 'im', 'Boden', 'gehalten', 'werden', '[SEP]']	[0.03261845877193202, 0.02523410327206618, 0.02515803466003662, 0.027068579591889297, 0.07852579468336406, 0.06017354088377774, 0.027232055198559434, 0.02593466367098936, 0.05786443365879789, 0.02543414554770239, 0.02511985211825075, 0.03006925738722916, 0.029055906991178746, 0.029218031720687654, 0.026488876027081425, 0.05211015053949494, 0.057297873212905, 0.026712176080646, 0.029289176184475556, 0.030095279923840732, 0.027743171076120073, 0.02517158368488384, 0.058990873381830004, 0.029352313270349546, 0.0246816206699372, 0.026903202939848745, 0.028189028358648713, 0.025863806826137016, 0.032404009667339966]
['[CLS]', 'Nitrationen', 'diffundieren', 'schnell', 'im', 'Bodenwasser', '[SEP]']	[0.0972472855883427, 0.22903962272862433, 0.28974317251154574, 0.07135470826030116, 0.07285495398418686, 0.14415170571155128, 0.095608551215448]
['[CLS]', 'Stark', 'transpirierende', 'Pflanzen', 'können', 'Nitrat', 'schneller', 'zur', 'Wurzeloberfläche', 'transportieren', 'als', 'sie', 'es', 'im', 'Pflanzenkörper', 'anreichern', 'können', '[SEP]']	[0.04710694922676335, 0.03473543641854013, 0.14533713480406368, 0.03916951951923609, 0.035012737912271795, 0.08281671170109159, 0.043314012680306706, 0.035385072359055, 0.08405982342278145, 0.041955241603600216, 0.036304405697780644, 0.03707607209342808, 0.03469262924915426, 0.03522880567672392, 0.07968669663480327, 0.10607110556512321, 0.03551544482997812, 0.04653220060529851]
['[CLS]', 'Andere', 'essenzielle', 'Mineralstoffe', 'wie', 'Phosphat', 'sind', 'jedoch', 'fest', 'im', 'Boden', 'gebunden', 'sie', 'haben', 'niedrige', 'Diffusionskoeffizienten', '[SEP]']	[0.045394264315010556, 0.035656349430957815, 0.11677625189949642, 0.07722601797975447, 0.0314882499172297, 0.10350919682634147, 0.036433490518379914, 0.03422157946071339, 0.035687124857861165, 0.03458068745541945, 0.03730211677909253, 0.03961118167346362, 0.03522217323389528, 0.03642072268455038, 0.03791027249460451, 0.21761362439140913, 0.04494669608182015]
['[CLS]', 'Die', 'Phosphatverarmungszonen', 'von', 'zwei', 'Wurzeln', 'die', 'sehr', 'nah', 'beieinander', 'sind', 'überlappen', 'sich', 'kaum', 'und', 'ein', 'reich', 'verzweigtes', 'Wurzelsystem', 'erhöht', 'die', 'Phosphataufnahme', 'bei', 'knapper', 'Phosphatversorgung', 'daher', 'enorm', '[SEP]']	[0.02429269609278319, 0.017319700012018293, 0.1484456806084094, 0.019080075788042786, 0.018136326118394695, 0.022928242103476992, 0.020284856774912235, 0.018581540070665495, 0.022300784966346326, 0.04353234816258897, 0.019727953193514697, 0.057950499903557565, 0.019569421060239973, 0.02225527707412055, 0.02093736305843188, 0.018395090449543502, 0.022077209464870354, 0.06184932702998848, 0.04278888735358803, 0.02225481405207887, 0.01897054584928658, 0.11001337661485348, 0.018076859049103944, 0.03823202875009169, 0.08691145133204019, 0.01881789763416828, 0.022046836149603757, 0.024222911283279847]
['[CLS]', 'Ein', 'extensiv', 'ausgebildetes', 'Wurzelsystem', 'mit', 'größeren', 'Zwischenräumen', 'dagegen', 'kann', 'die', 'Nitrataufnahme', 'maximieren', '[SEP]']	[0.05615417859037839, 0.038138016462309306, 0.13045234177597756, 0.08650561144433, 0.09987231505723046, 0.04150898924401627, 0.043172823294540134, 0.09071715331537761, 0.04353570755751239, 0.044786072807334494, 0.043805567883846624, 0.13905140019174556, 0.08688462543590025, 0.05541519693950097]
['[CLS]', 'Motormoleküle', 'sind', 'Enzyme', 'welche', 'die', 'Energie', 'aus', 'der', 'Hydrolyse', 'von', 'ATP', 'in', 'mechanische', 'Energie', 'umwandeln', '[SEP]']	[0.05096546867063878, 0.16288463720423893, 0.036939447560512505, 0.08484177999094095, 0.04364681051582745, 0.039050777618831446, 0.03943533020607393, 0.03773174795533643, 0.039881091015227195, 0.12355668062611114, 0.0387941694560364, 0.048062747540883466, 0.03798866645089417, 0.0448038415293216, 0.03851356202842391, 0.08273496569923061, 0.05016827593147111]
['[CLS]', 'Dabei', 'induzieren', 'sie', 'eine', 'Konformationsänderung', 'die', 'einen', 'Transport', 'auf', 'den', 'Gleisen', 'ermöglicht', '[SEP]']	[0.061105385203107286, 0.04333374836281244, 0.15205190237888308, 0.04588455474886252, 0.04479120650367857, 0.2093375306634101, 0.05032932853126918, 0.045763599167263164, 0.05095177174708343, 0.04558077573264507, 0.0448842080578246, 0.09370926441231309, 0.05223434747783519, 0.06004237701301228]
['[CLS]', 'Die', 'Gleise', 'können', 'Mikrotubuli', 'oder', 'Aktinfilamente', 'sein', '[SEP]']	[0.08358224034781693, 0.05705783181965524, 0.07224522634592484, 0.060421460705628253, 0.26353592967612716, 0.06306914423801253, 0.2605437439269184, 0.057747623907341006, 0.08179679903257563]
['[CLS]', 'Aktinbindende', 'Motorproteine', 'sind', 'die', 'Myosine', 'von', 'denen', 'in', 'Eukaryoten', 'siebzehn', 'Familien', 'vorkommen', '[SEP]']	[0.048810553360641364, 0.15231762068917432, 0.13121235768969453, 0.038806877204474455, 0.03874128133307673, 0.11296301712445708, 0.03829565400699733, 0.039628067946255494, 0.03726611623343819, 0.1513105225226013, 0.08121563387443081, 0.03760975270082809, 0.04363640531419067, 0.04818613999973962]
['[CLS]', 'Eine', 'schwere', 'Kette', 'ist', 'an', 'der', 'Ausbildung', 'einer', 'Schwanz-und', 'einer', 'Kopfregion', 'beteiligt', 'welche', 'die', 'Motordomäne', 'bildet', '[SEP]']	[0.05116383653330324, 0.037962549365322486, 0.044508269928760946, 0.04223703681034968, 0.04206352007048322, 0.03958866417258375, 0.04037270893071033, 0.04588836977250328, 0.03858018517996459, 0.13482915303064924, 0.03919570713674496, 0.08696752082464933, 0.04696791466526074, 0.044001113335033905, 0.03992184496868389, 0.13190928270967317, 0.04340897739672807, 0.050433345168595184]
['[CLS]', 'Der', 'Kopf', 'besitzt', 'eine', 'Aktin-und', 'eine', 'ATP-Bindungsstelle', '[SEP]']	[0.07634916493557733, 0.05167177771115031, 0.06183610100888474, 0.06858999351291377, 0.05621340921604294, 0.24655737733261113, 0.05610449825814032, 0.30817186361174986, 0.07450581441292968]
['[CLS]', 'Im', 'Übergangsbereich', 'von', 'Kopf', 'zu', 'Schwanz', 'können', 'unterschiedliche', 'leichte', 'Ketten', 'binden', 'und', 'auf', 'diese', 'Weise', 'an', 'der', 'Regulation', 'von', 'Myosin', 'mitwirken', '[SEP]']	[0.04061303768627971, 0.029313784053019463, 0.07199848301187842, 0.030976540503118523, 0.03500504308842355, 0.031006526997253005, 0.03973363953173931, 0.033063624179359666, 0.06660644380682848, 0.0372814386965616, 0.03470479535286536, 0.03969439496157165, 0.034766764947948475, 0.03261456306682389, 0.033059117521123144, 0.03617997082445594, 0.03157295046671756, 0.03345537104869354, 0.07233030707488389, 0.03073493705914074, 0.09561600373934273, 0.06946350073177683, 0.040208761650194415]
['[CLS]', 'In', 'den', 'nicht', 'muskulären', 'Zellen', 'beispielsweise', 'registriert', 'eine', 'Calmodulinkette', 'die', 'Anwesenheit', 'von', 'Calciumionen', 'und', 'ermöglicht', 'die', 'Bindung', 'von', 'Myosin', 'an', 'Aktin', '[SEP]']	[0.035191244944097325, 0.025392683115155707, 0.027143624662255086, 0.025230768701257157, 0.0898759261272051, 0.032926829083189224, 0.028390843996953883, 0.03187866083211971, 0.026937851643173888, 0.12177872179975562, 0.028256313711052222, 0.03448832958007872, 0.02675456237899782, 0.11772383667289221, 0.02876392461672544, 0.03154660130031434, 0.02768305574591216, 0.03466925373912547, 0.026250967524857866, 0.08365107351610379, 0.024756465960266136, 0.0557265278160155, 0.034981932532495666]
['[CLS]', 'Je', 'nach', 'Klasse', 'kann', 'der', 'Schwanz', 'an', 'Vesikel', 'anlagern', 'um', 'sie', 'entlang', 'des', 'Aktinfilaments', 'zu', 'ziehen', '[SEP]']	[0.047753287295414865, 0.03982090362726702, 0.03779707817213668, 0.04054449518387238, 0.0377454106484124, 0.03788204261862912, 0.04665955937861709, 0.03407252685315647, 0.11900043203980787, 0.08127826837347361, 0.036784413476690966, 0.0366068120912958, 0.04665455809602927, 0.038205485866332475, 0.1925302546870982, 0.037588150919398745, 0.04183688627475906, 0.04723943439760797]
['[CLS]', 'Alle', 'Myosine', 'bis', 'auf', 'Myosin', 'VI', 'bewegen', 'sich', 'zum', '+', 'Ende', 'des', 'Aktinfilaments', '[SEP]']	[0.052321626631930906, 0.04027053104758002, 0.12761533767140815, 0.04164246561578524, 0.039478410490952236, 0.1288160375255731, 0.042958569176523076, 0.05097039862112068, 0.04106804366239753, 0.04011127904553422, 0.04310596134865053, 0.04195781620022301, 0.04189501654659688, 0.2160813065822572, 0.05170719983346722]
['[CLS]', 'Myosin', 'II', 'ist', 'ein', 'Dimer', 'es', 'hat', 'zwei', 'Köpfe', 'und', 'kann', 'mit', 'seinem', 'Schwanz', 'an', 'ein', 'bipolares', 'Filament', 'binden', '[SEP]']	[0.043903255821641674, 0.10547587575121797, 0.034364221756382575, 0.03733861106513761, 0.03397020684593425, 0.06997575827327038, 0.034377664472063196, 0.03938964079260366, 0.034404452912352716, 0.04060421960364219, 0.03890695979325438, 0.0362168010441618, 0.035054366516275234, 0.03474363837503609, 0.043027802901188836, 0.03366170839686935, 0.03370448925508106, 0.10764195867964971, 0.0781881437531837, 0.04152510562038894, 0.04352511837066472]
['[CLS]', 'Es', 'ist', 'im', 'kontraktilen', 'Apparat', 'der', 'Muskelzellen', 'zu', 'finden', 'aber', 'auch', 'in', 'anderen', 'Zellen', 'wo', 'es', 'am', 'Kontraktionsmechanismus', 'beteiligt', 'ist', '[SEP]']	[0.04244265147839183, 0.030567722969010093, 0.035361831700203225, 0.03218031326499321, 0.10553828615034498, 0.07284162401019506, 0.03284603966825409, 0.07998565248313295, 0.035869062787240745, 0.03684150590614684, 0.034125928125434385, 0.035455519111471254, 0.03494682074644128, 0.031718506207431094, 0.03936168280630376, 0.03648505542652741, 0.032038928767811524, 0.03168880298654119, 0.10422714469074135, 0.03932752082793921, 0.034174984400455695, 0.041974415484988814]
['[CLS]', 'Eine', 'chlorophyllhaltige', 'Parenchymzelle', 'in', 'einem', 'Angiospermenblatt', 'exportiert', 'organisches', 'Material', 'in', 'Form', 'von', 'Saccharose', 'aus', 'der', 'Zelle', 'und', 'versorgt', 'damit', 'selbst', 'in', 'der', 'Nacht', 'alle', 'chlorophyllfreien', 'Zellen', 'der', 'Pflanze', '[SEP]']	[0.02292422165844643, 0.016041097132479958, 0.10301156918786963, 0.09418020759440666, 0.018827156312473236, 0.017445633760583307, 0.0960861601913591, 0.05948118389597363, 0.04008275056779471, 0.0205029005915618, 0.01836850912861386, 0.019760932439850373, 0.01805072671213031, 0.0607097380586364, 0.01744205744940076, 0.018423647962815065, 0.021819637980286143, 0.01869060140912699, 0.022713960899978736, 0.019226344759306443, 0.018544120882902186, 0.018789102487465813, 0.017708928421951858, 0.01965661644922623, 0.017765946197756396, 0.10023454569037574, 0.022572906479604624, 0.017535468529819645, 0.020560396840109182, 0.022842930327694827]
['[CLS]', 'Das', 'Prinzip', 'ist', 'einfach', '[SEP]']	[0.20726783502328486, 0.13025811693964595, 0.16255012320545617, 0.14278633716691905, 0.15812755877240156, 0.19901002889229238]
['[CLS]', 'Am', 'Tag', 'speichert', 'der', 'Chloroplast', 'die', 'gebildete', 'und', 'überschüssige', 'Glucose', 'aus', 'der', 'Photosynthese', 'als', 'Stärke', '[SEP]']	[0.04507365154379887, 0.03149549452270546, 0.03436672625503321, 0.08249046275171434, 0.033695548396931736, 0.11506203471820263, 0.03531089617908928, 0.07286315630251, 0.03559468690253307, 0.11322899613283727, 0.10627668078419006, 0.0331567997879758, 0.03492768553225847, 0.11376428156281757, 0.030978908357147047, 0.03714331109055561, 0.044570679179699646]
['[CLS]', 'in', 'der', 'Nacht', 'kommt', 'es', 'zu', 'einer', 'Stoffentnahme', 'aus', 'diesem', 'Speicher', '[SEP]']	[0.08179492578959352, 0.061232058771060714, 0.05429553141254254, 0.06887216884068979, 0.0720850777819543, 0.0651030560656857, 0.06480783615095564, 0.05993359529887624, 0.20573595547381962, 0.06253749528689648, 0.05778645600157592, 0.06607029085919361, 0.07974555226715595]
['[CLS]', 'Die', 'Zelle', 'kann', 'auf', 'diese', 'Weise', 'Tag', 'und', 'Nacht', 'einen', 'Export', 'gewährleisten', '[SEP]']	[0.0864918784543177, 0.061491450065440115, 0.07239006564144901, 0.06399379390968048, 0.0647352406864802, 0.06894725999340917, 0.07623572507049327, 0.0688326722393738, 0.06739622708926621, 0.0735446222911864, 0.06221624418177759, 0.07042185483173241, 0.07824849122262847, 0.08505447432276518]
['[CLS]', 'Saccharose', 'ist', 'ein', 'Dimer', 'und', 'wirkt', 'nicht', 'reduzierend', 'sie', 'wird', 'in', 'der', 'Pflanze', 'vor', 'allem', 'als', 'leicht', 'verfügbarer', 'Speicherstoff', 'verwendet', '[SEP]']	[0.04235721671786936, 0.10586168158337243, 0.03507963060174133, 0.032267366078135344, 0.06483555815416556, 0.03664977644711022, 0.041395303655562245, 0.03217009655744342, 0.07031513764756134, 0.03428908749017457, 0.03686076947196775, 0.035274377190377064, 0.033485522625799964, 0.04017115953516652, 0.02898978602453614, 0.03975432516944554, 0.03369424911460891, 0.03405310318449022, 0.07097158304678351, 0.0731334683121633, 0.03650446923682562, 0.04188633215469961]
['[CLS]', 'Stärke', 'ist', 'ein', 'großes', 'Polymer', 'aus', 'Glucose', 'wirkt', 'ebenfalls', 'nicht', 'reduzierend', 'und', 'ist', 'hauptsächlich', 'in', 'Speicherorganen', 'zu', 'finden', '[SEP]']	[0.04632322264536311, 0.04021128126468454, 0.038129720031409194, 0.03463059558849845, 0.03842456581842329, 0.07987765922369544, 0.034043896857599024, 0.10332269523752537, 0.044983372079708414, 0.03634164053566532, 0.03520036238542819, 0.07774394835975404, 0.04085667800376488, 0.0381738568312155, 0.04179082833804795, 0.03712977599328661, 0.11191453093045223, 0.035905910092856215, 0.03920032520693904, 0.04579513457568312]
