['[CLS]', 'In', 'der', 'homologen', 'Rekombinationsreparatur', 'veranlasst', 'RecA', 'in', 'Verbindung', 'mit', 'einer', 'Reihe', 'weiterer', 'Proteine', 'die', 'Auflösung', 'der', 'angehaltenen', 'Replikationsgabel', '[SEP]']	[0.028842941242632016, 0.024167478922791384, 0.028842941242632016, 0.05449299700080548, 0.17155006292925373, 0.08052956988430038, 0.045483723336030214, 0.023982011545720747, 0.028842941242632016, 0.028842941242632016, 0.028842941242632016, 0.028842941242632016, 0.028842941242632016, 0.054842063313911754, 0.027621757163269704, 0.028842941242632016, 0.028842941242632016, 0.10281917005910979, 0.12608175341848665, 0.028842941242632016]
['[CLS]', 'Kommt', 'der', 'Replikationskomplex', 'an', 'eine', 'schadhafte', 'DNA-Stelle', 'löst', 'er', 'sich', 'und', 'überspringt', 'den', 'Schaden', 'um', 'an', 'anderer', 'Stelle', 'fortzufahren', '[SEP]']	[0.029192391287855564, 0.04986218347522485, 0.029192391287855564, 0.1264169725786662, 0.02571951046994081, 0.029192391287855564, 0.09918906929798718, 0.08327927670269542, 0.055959736041115093, 0.02598909281231346, 0.029192391287855564, 0.029192391287855564, 0.0800839546930703, 0.023170072265881147, 0.07731217559192391, 0.022966013290650795, 0.024908300836907843, 0.029192391287855564, 0.028010081726635244, 0.07278682120199884, 0.029192391287855564]
['[CLS]', 'Es', 'entsteht', 'eine', 'Replikationslücke', 'im', 'Tochterstrang', 'die', 'über', '800', 'Basen', 'umfassen', 'kann', '[SEP]']	[0.050828140636760576, 0.03772277410499918, 0.050828140636760576, 0.050828140636760576, 0.22130350709436789, 0.04185543596748127, 0.13528866534288742, 0.04697567165728127, 0.050828140636760576, 0.03983968447374258, 0.08497356414031708, 0.0903787828167035, 0.0475212112184169, 0.050828140636760576]
['[CLS]', 'Bei', 'der', 'rekombinatorischen', 'Reparatur', 'bindet', 'das', 'RecA-Protein', 'an', 'die', 'Einzelstrang-DNA', '-', 'Enden', 'links', 'und', 'rechts', 'der', 'Replikationslücke', 'und', 'sucht', 'die', 'Schwesterchromatide', 'oder', 'das', 'homologe', 'Chromosom', 'nach', 'homologen', 'Sequenzen', 'ab', '[SEP]']	[0.018455421099856872, 0.016675774739173175, 0.018455421099856872, 0.08316237068825981, 0.046809779696145436, 0.03387474839716044, 0.01638251096290097, 0.06532213875933113, 0.01677142064480714, 0.018455421099856872, 0.0850840018267434, 0.016748163522248807, 0.03248532464572496, 0.017486524853024425, 0.018455421099856872, 0.018455421099856872, 0.018455421099856872, 0.08304398814279935, 0.018455421099856872, 0.033648244648360914, 0.018455421099856872, 0.06721841731215732, 0.018455421099856872, 0.016151915788661275, 0.033284337426504, 0.03560723971740004, 0.018455421099856872, 0.03422155626154415, 0.04875643272995273, 0.014255477138674904, 0.018455421099856872]
['[CLS]', 'Ist', 'eine', 'solche', 'Stelle', 'gefunden', 'dringt', 'der', 'Komplex', 'in', 'die', 'Doppelhelix', 'ein', 'verdrängt', 'den', 'homologen', 'und', 'bindet', 'den', 'komplementären', 'Strang', '[SEP]']	[0.03253864280675175, 0.026863380428126832, 0.03253864280675175, 0.03253864280675175, 0.031322239071387106, 0.03253864280675175, 0.05853718117197419, 0.03253864280675175, 0.05525676104243348, 0.02655405020409395, 0.0317120832589816, 0.0872415565056683, 0.03253864280675175, 0.08704647965706308, 0.02600561746819417, 0.061440488160968906, 0.03253864280675175, 0.05866271031438862, 0.02641459046221136, 0.11041033064402504, 0.052223389156469346, 0.03253864280675175]
['[CLS]', 'Dieser', 'dient', 'dann', 'als', 'Matrize', 'zum', 'Auffüllen', 'der', 'Replikationslücke', '[SEP]']	[0.05770194229614828, 0.05770194229614828, 0.05543034320757889, 0.05204637236855342, 0.048782247774968944, 0.1458276851688715, 0.05770194229614828, 0.16323864090161455, 0.054050622193374684, 0.24981631920044498, 0.05770194229614828]
['[CLS]', 'Der', 'verdrängte', 'Strang', 'paart', 'sich', 'mit', 'dem', 'Strang', 'der', 'den', 'DNA-Schaden', 'aufweist', '[SEP]']	[0.0438686902896644, 0.04191497221775463, 0.15489706182284665, 0.07360846994518819, 0.0781527404148186, 0.0438686902896644, 0.0438686902896644, 0.03880972329388162, 0.07296862709575627, 0.04295656055486039, 0.03508459451028942, 0.19839510840661786, 0.0877373805793288, 0.0438686902896644]
['[CLS]', 'Durch', 'Endonuklease-Schnitte', 'und', 'anschließende', 'Ligation', 'bilden', 'sich', 'letztendlich', 'wieder', 'zwei', 'komplette', 'Doppelhelices', 'aus', '[SEP]']	[0.03905984396529538, 0.03861136539149542, 0.26167914273010806, 0.03905984396529538, 0.07292894035026179, 0.0682457139197797, 0.03905984396529538, 0.03905984396529538, 0.07811968793059076, 0.03905984396529538, 0.03801726434306963, 0.0727761179088251, 0.09663447655733218, 0.03862822707676494, 0.03905984396529538]
['[CLS]', 'Zu', 'beachten', 'ist', 'dass', 'der', 'ursprüngliche', 'DNA-Schaden', 'bei', 'dieser', 'Reparatur', 'nicht', 'behoben', 'wird', 'sondern', 'nur', 'die', 'Lücke', 'im', 'Tochterstrang', '[SEP]']	[0.034491935896778014, 0.027015338019101207, 0.059989097435718716, 0.034491935896778014, 0.034491935896778014, 0.03320456125867589, 0.034491935896778014, 0.15509769222434022, 0.03132570562600873, 0.034491935896778014, 0.08301549571226291, 0.034491935896778014, 0.061320179784332296, 0.034491935896778014, 0.034491935896778014, 0.029727469523618683, 0.0308193223311091, 0.05968235024597948, 0.027832031359093286, 0.09054333340875743, 0.034491935896778014]
['[CLS]', 'In', 'Hefen', 'und', 'höheren', 'Eukaryoten', 'ist', 'dieses', 'System', 'in', 'ähnlicher', 'Form', 'ebenfalls', 'vorhanden', '[SEP]']	[0.05533451701962457, 0.04530504348497798, 0.08880731805644676, 0.05533451701962457, 0.05346629665433431, 0.19343587914815624, 0.05533451701962457, 0.04999038424624758, 0.045301659280145595, 0.04403206596564781, 0.10125096421763857, 0.04640328682865769, 0.05533451701962457, 0.05533451701962457, 0.05533451701962457]
['[CLS]', 'Wurzeln', 'entziehen', 'dem', 'Boden', 'Wasser', 'aber', 'sie', 'nehmen', 'auch', 'essenzielle', 'Mineralstoffe', 'auf', '[SEP]']	[0.055497174799820595, 0.13253487887745413, 0.1038784705877567, 0.04797879181275248, 0.045308191127617796, 0.04718913314084898, 0.05407916836249079, 0.04511406877864582, 0.05297151934201313, 0.055497174799820595, 0.13851206536400523, 0.11044501340713253, 0.055497174799820595, 0.055497174799820595]
['[CLS]', 'Böden', 'sind', 'heterogen', 'und', 'weisen', 'Unterschiede', 'auf', 'kleinem', 'Raum', 'auf', '[SEP]']	[0.0680611722491602, 0.11179810214965406, 0.0654642221631267, 0.12362210180919887, 0.0680611722491602, 0.0680611722491602, 0.12229064638391293, 0.06735703568893496, 0.11127479099252686, 0.05896664010166984, 0.066981771714335, 0.0680611722491602]
['[CLS]', 'Wurzeln', 'die', 'durch', 'den', 'Boden', 'wachsen', 'können', 'auf', 'Regionen', 'treffen', 'die', 'sich', 'im', 'Wasser-und', 'Mineralstoffgehalt', 'unterscheiden', '[SEP]']	[0.04255466399934326, 0.1035644756957691, 0.03612063723733207, 0.04255466399934326, 0.03225789254990456, 0.034420127590654166, 0.07733596037462388, 0.04255466399934326, 0.04255466399934326, 0.0388103338022268, 0.041257423464654115, 0.036233674558204004, 0.04255466399934326, 0.03411310815196815, 0.1180826977163775, 0.1499210208628828, 0.04255466399934326, 0.04255466399934326]
['[CLS]', 'In', 'den', 'besser', 'versorgten', 'Regionen', 'sind', 'Wurzeln', 'oft', 'stark', 'verzweigt', '[SEP]']	[0.05835390740859438, 0.04761893328715488, 0.047710032919922506, 0.05835390740859438, 0.16671854423605204, 0.053577695496553134, 0.05835390740859438, 0.14541310081109682, 0.05835390740859438, 0.05835390740859438, 0.1888382487976544, 0.05835390740859438]
['[CLS]', 'Für', 'die', 'Aufnahme', 'mineralischer', 'Nährstoffe', 'ist', 'die', 'Wurzelarchitektur', 'von', 'ganz', 'besonderer', 'Bedeutung', 'weil', 'sich', 'unterschiedliche', 'Mineralstoffe', 'ganz', 'verschieden', 'verhalten', 'und', 'durch', 'verschiedenartige', 'Kräfte', 'im', 'Boden', 'gehalten', 'werden', '[SEP]']	[0.02335066063546079, 0.02335066063546079, 0.021338009986998748, 0.02260766963950929, 0.04670132127092158, 0.08340931788877623, 0.02335066063546079, 0.02157720518226673, 0.11387756308604483, 0.02335066063546079, 0.02335066063546079, 0.04304884704461664, 0.02335066063546079, 0.02335066063546079, 0.02335066063546079, 0.02335066063546079, 0.04653792896151296, 0.022627685151686557, 0.05740790962919566, 0.042083927001450555, 0.02335066063546079, 0.02335066063546079, 0.09167201402158298, 0.022915566638146433, 0.019073915432364193, 0.019286057885015157, 0.02335066063546079, 0.022276472918921333, 0.02335066063546079]
['[CLS]', 'Nitrationen', 'diffundieren', 'schnell', 'im', 'Bodenwasser', '[SEP]']	[0.09109874126339702, 0.16605771776901188, 0.32288926121183564, 0.09109874126339702, 0.07494795756439664, 0.16280883966456466, 0.09109874126339702]
['[CLS]', 'Stark', 'transpirierende', 'Pflanzen', 'können', 'Nitrat', 'schneller', 'zur', 'Wurzeloberfläche', 'transportieren', 'als', 'sie', 'es', 'im', 'Pflanzenkörper', 'anreichern', 'können', '[SEP]']	[0.03563480962502507, 0.030158696160555148, 0.12444931796424388, 0.03563480962502507, 0.03563480962502507, 0.06314542080908053, 0.06474354057255789, 0.03563480962502507, 0.1564433798791116, 0.06496684013773284, 0.03134535415843996, 0.030775475241342675, 0.027395891801374663, 0.0290123227959871, 0.06979576874559287, 0.0939591339838304, 0.03563480962502507, 0.03563480962502507]
['[CLS]', 'Andere', 'essenzielle', 'Mineralstoffe', 'wie', 'Phosphat', 'sind', 'jedoch', 'fest', 'im', 'Boden', 'gebunden', 'sie', 'haben', 'niedrige', 'Diffusionskoeffizienten', '[SEP]']	[0.033475451307238856, 0.033475451307238856, 0.08739862300025854, 0.06695090261447771, 0.0324807006494965, 0.1213083894854242, 0.033475451307238856, 0.033475451307238856, 0.028284656095534634, 0.029119638509402385, 0.028725900821878494, 0.06695090261447771, 0.031351411719857114, 0.033475451307238856, 0.08250975401346827, 0.22406641263229135, 0.033475451307238856]
['[CLS]', 'Die', 'Phosphatverarmungszonen', 'von', 'zwei', 'Wurzeln', 'die', 'sehr', 'nah', 'beieinander', 'sind', 'überlappen', 'sich', 'kaum', 'und', 'ein', 'reich', 'verzweigtes', 'Wurzelsystem', 'erhöht', 'die', 'Phosphataufnahme', 'bei', 'knapper', 'Phosphatversorgung', 'daher', 'enorm', '[SEP]']	[0.017514061157243122, 0.01692064263206067, 0.12982639682939237, 0.017514061157243122, 0.017514061157243122, 0.04761366845216563, 0.017302423813083657, 0.017514061157243122, 0.017055869215232316, 0.0346108536307047, 0.017514061157243122, 0.047374931719565416, 0.017514061157243122, 0.0158164232609218, 0.017514061157243122, 0.017514061157243122, 0.02930157735153153, 0.07782454276176214, 0.06237866172768251, 0.017514061157243122, 0.016854845458422245, 0.10975927975965623, 0.016073546033613623, 0.031880802919908593, 0.10729753734217148, 0.017514061157243122, 0.029453324362450614, 0.017514061157243122]
['[CLS]', 'Ein', 'extensiv', 'ausgebildetes', 'Wurzelsystem', 'mit', 'größeren', 'Zwischenräumen', 'dagegen', 'kann', 'die', 'Nitrataufnahme', 'maximieren', '[SEP]']	[0.04070060038447633, 0.03902159957019794, 0.10351434079029317, 0.0725234078466179, 0.13940107397237791, 0.04021716124115917, 0.04070060038447633, 0.11619423208373027, 0.04070060038447633, 0.039537258515541955, 0.03718195576515014, 0.17310222821364912, 0.07650434046337706, 0.04070060038447633]
['[CLS]', 'Motormoleküle', 'sind', 'Enzyme', 'welche', 'die', 'Energie', 'aus', 'der', 'Hydrolyse', 'von', 'ATP', 'in', 'mechanische', 'Energie', 'umwandeln', '[SEP]']	[0.040286985320206546, 0.17527710383524592, 0.040286985320206546, 0.040286985320206546, 0.040286985320206546, 0.03757354685669648, 0.040286985320206546, 0.040286985320206546, 0.037689091598244344, 0.10898862278501512, 0.040286985320206546, 0.03842432090840835, 0.030874181239668837, 0.10676074016009932, 0.040286985320206546, 0.10182952473476262, 0.040286985320206546]
['[CLS]', 'Dabei', 'induzieren', 'sie', 'eine', 'Konformationsänderung', 'die', 'einen', 'Transport', 'auf', 'den', 'Gleisen', 'ermöglicht', '[SEP]']	[0.0508045829216314, 0.0508045829216314, 0.12874691552720127, 0.042909647765337254, 0.0508045829216314, 0.21833525207919993, 0.04628350381936264, 0.0508045829216314, 0.041050398675395984, 0.0508045829216314, 0.03931908939100519, 0.12772311229107802, 0.0508045829216314, 0.0508045829216314]
['[CLS]', 'Die', 'Gleise', 'können', 'Mikrotubuli', 'oder', 'Aktinfilamente', 'sein', '[SEP]']	[0.06580508593695902, 0.062001380307138185, 0.17533291438938514, 0.06580508593695902, 0.22123524777356873, 0.06580508593695902, 0.21884946995721788, 0.059360643824853995, 0.06580508593695902]
['[CLS]', 'Aktinbindende', 'Motorproteine', 'sind', 'die', 'Myosine', 'von', 'denen', 'in', 'Eukaryoten', 'siebzehn', 'Familien', 'vorkommen', '[SEP]']	[0.0390121178659986, 0.13659487990849564, 0.1368006808575114, 0.0390121178659986, 0.0390121178659986, 0.09871960101687531, 0.0390121178659986, 0.0390121178659986, 0.031570574493632764, 0.14147857948716794, 0.105763140801061, 0.0390121178659986, 0.07598771837326576, 0.0390121178659986]
['[CLS]', 'Eine', 'schwere', 'Kette', 'ist', 'an', 'der', 'Ausbildung', 'einer', 'Schwanz-und', 'einer', 'Kopfregion', 'beteiligt', 'welche', 'die', 'Motordomäne', 'bildet', '[SEP]']	[0.04196417861948734, 0.04196417861948734, 0.037506559674378624, 0.06967725798116788, 0.04196417861948734, 0.034503759294787925, 0.036988163509406986, 0.04196417861948734, 0.04196417861948734, 0.18910078650164527, 0.041596409926145425, 0.07602534805936936, 0.04196417861948734, 0.04102548921763472, 0.034313167352537984, 0.10354962952702707, 0.04196417861948734, 0.04196417861948734]
['[CLS]', 'Der', 'Kopf', 'besitzt', 'eine', 'Aktin-und', 'eine', 'ATP-Bindungsstelle', '[SEP]']	[0.06792647309183397, 0.05812749094074991, 0.06444526380105686, 0.06792647309183397, 0.06556762395190294, 0.23941516756123088, 0.06531274101358552, 0.30335229345597203, 0.06792647309183397]
['[CLS]', 'Im', 'Übergangsbereich', 'von', 'Kopf', 'zu', 'Schwanz', 'können', 'unterschiedliche', 'leichte', 'Ketten', 'binden', 'und', 'auf', 'diese', 'Weise', 'an', 'der', 'Regulation', 'von', 'Myosin', 'mitwirken', '[SEP]']	[0.032953972617650214, 0.025702410272585827, 0.06590794523530043, 0.031004807323336773, 0.032953972617650214, 0.029246706874359086, 0.08697135516926549, 0.032953972617650214, 0.032953972617650214, 0.06088942688664402, 0.057637838462891944, 0.06088626244654143, 0.032953972617650214, 0.032953972617650214, 0.0329113423691734, 0.03227236094133378, 0.02680394481304315, 0.029355109924389628, 0.05757062073344832, 0.030538169314218398, 0.08109960145179208, 0.06052428945812466, 0.032953972617650214]
['[CLS]', 'In', 'den', 'nicht', 'muskulären', 'Zellen', 'beispielsweise', 'registriert', 'eine', 'Calmodulinkette', 'die', 'Anwesenheit', 'von', 'Calciumionen', 'und', 'ermöglicht', 'die', 'Bindung', 'von', 'Myosin', 'an', 'Aktin', '[SEP]']	[0.02843584905385636, 0.02396121942377794, 0.02423833164616384, 0.02843584905385636, 0.09710910965143123, 0.02843584905385636, 0.02843584905385636, 0.07366561988599411, 0.02843584905385636, 0.11726500623607157, 0.027363765368163102, 0.054864763651724345, 0.02843584905385636, 0.07771961457888535, 0.02843584905385636, 0.02843584905385636, 0.026258688678151287, 0.05130449703555293, 0.02843584905385636, 0.07269331934755119, 0.023082007062426493, 0.04611556689554304, 0.02843584905385636]
['[CLS]', 'Je', 'nach', 'Klasse', 'kann', 'der', 'Schwanz', 'an', 'Vesikel', 'anlagern', 'um', 'sie', 'entlang', 'des', 'Aktinfilaments', 'zu', 'ziehen', '[SEP]']	[0.03918617153565945, 0.032355119398481194, 0.03918617153565945, 0.03518395634330402, 0.03918617153565945, 0.03918617153565945, 0.10857989416705299, 0.032775943891441464, 0.09915215150007817, 0.10864462549107329, 0.031873087254698805, 0.036737204065893016, 0.03918617153565945, 0.030249590107483303, 0.17095905549521806, 0.03918617153565945, 0.03918617153565945, 0.03918617153565945]
['[CLS]', 'Alle', 'Myosine', 'bis', 'auf', 'Myosin', 'VI', 'bewegen', 'sich', 'zum', '+', 'Ende', 'des', 'Aktinfilaments', '[SEP]']	[0.048251967635394424, 0.0414564526487225, 0.1236043316183499, 0.04595526053166821, 0.048251967635394424, 0.12898598475084774, 0.03944683175767488, 0.048251967635394424, 0.048251967635394424, 0.048251967635394424, 0.04193740520373037, 0.04143356529132833, 0.03763070861504637, 0.21003765377026506, 0.048251967635394424]
['[CLS]', 'Myosin', 'II', 'ist', 'ein', 'Dimer', 'es', 'hat', 'zwei', 'Köpfe', 'und', 'kann', 'mit', 'seinem', 'Schwanz', 'an', 'ein', 'bipolares', 'Filament', 'binden', '[SEP]']	[0.03442297129687682, 0.09153791086880879, 0.02859151308660288, 0.03442297129687682, 0.03442297129687682, 0.05660555746894238, 0.02766689394007326, 0.030665735875917168, 0.03442297129687682, 0.08879555241858626, 0.03442297129687682, 0.03442297129687682, 0.03442297129687682, 0.03442297129687682, 0.09213245578083135, 0.02944379836905334, 0.03414788942826104, 0.0884132013312798, 0.05942708708687655, 0.06276566267287578, 0.03442297129687682]
['[CLS]', 'Es', 'ist', 'im', 'kontraktilen', 'Apparat', 'der', 'Muskelzellen', 'zu', 'finden', 'aber', 'auch', 'in', 'anderen', 'Zellen', 'wo', 'es', 'am', 'Kontraktionsmechanismus', 'beteiligt', 'ist', '[SEP]']	[0.03556659482158337, 0.027356009044203957, 0.03556659482158337, 0.029015605309349584, 0.0642329409935681, 0.06486221076416572, 0.034360365635896076, 0.09209894651419351, 0.03341755599641104, 0.03556659482158337, 0.03530393503992999, 0.03556659482158337, 0.027621618119641124, 0.03556659482158337, 0.03556659482158337, 0.028299814025927725, 0.02746017436374547, 0.02578251990271016, 0.19008895089600727, 0.03556659482158337, 0.03556659482158337, 0.03556659482158337]
['[CLS]', 'Eine', 'chlorophyllhaltige', 'Parenchymzelle', 'in', 'einem', 'Angiospermenblatt', 'exportiert', 'organisches', 'Material', 'in', 'Form', 'von', 'Saccharose', 'aus', 'der', 'Zelle', 'und', 'versorgt', 'damit', 'selbst', 'in', 'der', 'Nacht', 'alle', 'chlorophyllfreien', 'Zellen', 'der', 'Pflanze', '[SEP]']	[0.01831657897341554, 0.01831657897341554, 0.11137011636712531, 0.09933149924828817, 0.01523386049910566, 0.01831657897341554, 0.08187301790054202, 0.03663315794683108, 0.033749829646120943, 0.017324467457762137, 0.014877838298015032, 0.015732009098029347, 0.01831657897341554, 0.06364484609644291, 0.01831657897341554, 0.01831657897341554, 0.029471339351550455, 0.01831657897341554, 0.03663315794683108, 0.01831657897341554, 0.01831657897341554, 0.014870272985900093, 0.01831657897341554, 0.01831657897341554, 0.013534039977121643, 0.1105537399998634, 0.01831657897341554, 0.01831657897341554, 0.048734701552653206, 0.01831657897341554]
['[CLS]', 'Das', 'Prinzip', 'ist', 'einfach', '[SEP]']	[0.18417142380201748, 0.14278162160657534, 0.15725914056014192, 0.16419317398882996, 0.16742321624041778, 0.18417142380201748]
['[CLS]', 'Am', 'Tag', 'speichert', 'der', 'Chloroplast', 'die', 'gebildete', 'und', 'überschüssige', 'Glucose', 'aus', 'der', 'Photosynthese', 'als', 'Stärke', '[SEP]']	[0.0366454602768793, 0.02998840863847613, 0.03060983403910695, 0.09739612113604837, 0.03642848960805298, 0.12129446538683296, 0.03504041176970098, 0.06897483247743083, 0.0366454602768793, 0.13376643663150659, 0.06622793085080782, 0.0366454602768793, 0.0366454602768793, 0.10065874976262465, 0.030421274810950936, 0.06596574350406431, 0.0366454602768793]
['[CLS]', 'in', 'der', 'Nacht', 'kommt', 'es', 'zu', 'einer', 'Stoffentnahme', 'aus', 'diesem', 'Speicher', '[SEP]']	[0.06147163491721012, 0.048296163561651874, 0.05688194854909671, 0.06147163491721012, 0.06147163491721012, 0.045964168420493196, 0.0565755951816603, 0.06147163491721012, 0.21216667131600528, 0.0591881466186763, 0.06147163491721012, 0.15209749684915552, 0.06147163491721012]
['[CLS]', 'Die', 'Zelle', 'kann', 'auf', 'diese', 'Weise', 'Tag', 'und', 'Nacht', 'einen', 'Export', 'gewährleisten', '[SEP]']	[0.0556627188025743, 0.04795772917627257, 0.08520548902823867, 0.050367786474853196, 0.0556627188025743, 0.0556627188025743, 0.052923001633341446, 0.04542728132918812, 0.0556627188025743, 0.0556627188025743, 0.0556627188025743, 0.04907753741393986, 0.2794021433261462, 0.0556627188025743]
['[CLS]', 'Saccharose', 'ist', 'ein', 'Dimer', 'und', 'wirkt', 'nicht', 'reduzierend', 'sie', 'wird', 'in', 'der', 'Pflanze', 'vor', 'allem', 'als', 'leicht', 'verfügbarer', 'Speicherstoff', 'verwendet', '[SEP]']	[0.028625061788323795, 0.09784300696103734, 0.028625061788323795, 0.0280464889578462, 0.04512602566765475, 0.028625061788323795, 0.02781376394636225, 0.028625061788323795, 0.09894337123148154, 0.024783637000015884, 0.028625061788323795, 0.023035919248789834, 0.028161185072460737, 0.07580430313590211, 0.02740545636522233, 0.028625061788323795, 0.0241433840546893, 0.028625061788323795, 0.12417858965000866, 0.11708931261361497, 0.028625061788323795, 0.028625061788323795]
